open,close,high,low,volume
1.2666670083999634,1.5926669836044312,1.6666669845581055,1.1693329811096191,281494500
1.1720000505447388,1.159999966621399,1.1933330297470093,1.1033329963684082,60759000
1.1959999799728394,1.3226670026779175,1.3433330059051514,1.184000015258789,62928000
1.4246670007705688,1.4606670141220093,1.4833329916000366,1.3946670293807983,37297500
1.3846670389175415,1.3566670417785645,1.3919999599456787,1.3333330154418945,9240000
1.399999976158142,1.463333010673523,1.463333010673523,1.3880000114440918,18457500
1.2120000123977661,1.2213330268859863,1.2300000190734863,1.1773329973220825,9510000
1.305999994277954,1.2513329982757568,1.305999994277954,1.2400000095367432,9019500
1.2726670503616333,1.3420000076293945,1.3593330383300781,1.2666670083999634,16321500
1.3580000400543213,1.4040000438690186,1.4160000085830688,1.3539999723434448,7306500
1.3739999532699585,1.369333028793335,1.399999976158142,1.3666670322418213,3651000
1.401332974433899,1.348667025566101,1.4213329553604126,1.3200000524520874,17977500
1.391332983970642,1.324666976928711,1.3966670036315918,1.3200000524520874,14443500
1.3600000143051147,1.3686670064926147,1.3873330354690552,1.3366669416427612,6279000
1.3713330030441284,1.3619999885559082,1.3760000467300415,1.3559999465942383,2115000
1.3466670513153076,1.3493330478668213,1.3519999980926514,1.335332989692688,3660000
1.3786669969558716,1.3813329935073853,1.3953330516815186,1.3700000047683716,2416500
1.4166669845581055,1.399999976158142,1.425333023071289,1.3766670227050781,5347500
1.4626669883728027,1.4273329973220825,1.5166670083999634,1.420667052268982,6837000
1.9066669940948486,1.869333028793335,1.940000057220459,1.8220000267028809,29179500
2.066667079925537,1.9780000448226929,2.0933330059051514,1.8946670293807983,20214000
2.373332977294922,2.3546669483184814,2.4000000953674316,2.316667079925537,5259000
2.3913331031799316,2.2899999618530273,2.427999973297119,2.2300000190734863,19488000
2.0899999141693115,2.02066707611084,2.0966670513153076,1.9706670045852661,19116000
2.0,2.053999900817871,2.060667037963867,1.976667046546936,11851500
2.119999885559082,2.1506669521331787,2.179332971572876,2.114000082015991,11665500
1.7713329792022705,1.775333046913147,1.8166669607162476,1.7666670083999634,21268500
1.7653330564498901,1.7886669635772705,1.7933330535888672,1.746000051498413,21700500
1.878000020980835,1.8966670036315918,1.9119999408721924,1.8700000047683716,20140500
1.6019999980926514,1.5080000162124634,1.6299999952316284,1.4913330078125,34198500
1.6433329582214355,1.6453330516815186,1.6593329906463623,1.6013330221176147,19072500
1.5626670122146606,1.5640000104904175,1.5779999494552612,1.5479999780654907,8160000
1.608667016029358,1.547333002090454,1.6119999885559082,1.519333004951477,39534000
1.5759999752044678,1.5386669635772705,1.6093330383300781,1.536666989326477,19246500
1.4520000219345093,1.5019999742507935,1.5053329467773438,1.4333330392837524,15829500
1.6033329963684082,1.5959999561309814,1.6213330030441284,1.5800000429153442,16596000
1.590000033378601,1.6046669483184814,1.6166670322418213,1.5686670541763306,13962000
1.5240000486373901,1.5213329792022705,1.5499999523162842,1.512666940689087,17545500
1.536666989326477,1.5153330564498901,1.536666989326477,1.50266695022583,6175500
1.7699999809265137,1.850000023841858,1.9140000343322754,1.7666670083999634,172767000
1.726667046546936,1.7799999713897705,1.7999999523162842,1.7126669883728027,47713500
1.7100000381469727,1.7053329944610596,1.745332956314087,1.694000005722046,14152500
1.713333010673523,1.7166670560836792,1.7393330335617065,1.6866669654846191,12558000
1.7799999713897705,1.7593330144882202,1.781999945640564,1.7313330173492432,12013500
1.8133330345153809,1.762666940689087,1.829332947731018,1.7446670532226562,18277500
1.8826669454574585,1.8886669874191284,1.9299999475479126,1.8606669902801514,23029500
1.8839999437332153,1.8646670579910278,1.8853329420089722,1.8233330249786377,12637500
1.7933330535888672,1.9320000410079956,1.934000015258789,1.7446670532226562,70396500
1.8286670446395874,1.841333031654358,1.8733329772949219,1.8066669702529907,24048000
1.9026670455932617,1.9066669940948486,1.9800000190734863,1.901332974433899,23601000
1.8426669836044312,1.8380000591278076,1.8646670579910278,1.8173329830169678,54127500
1.899999976158142,1.8860000371932983,1.9393329620361328,1.8713330030441284,21927000
1.9019999504089355,1.8406670093536377,1.9306670427322388,1.8166669607162476,17385000
1.8386670351028442,1.8593330383300781,1.8739999532699585,1.8359999656677246,15391500
1.8533329963684082,1.878000020980835,1.8933329582214355,1.8333330154418945,14223000
1.8333330154418945,1.8133330345153809,1.8553329706192017,1.75600004196167,26917500
1.5399999618530273,1.5759999752044678,1.6293330192565918,1.5399999618530273,39127500
1.6666669845581055,1.6173330545425415,1.6766669750213623,1.564666986465454,15849000
1.4620000123977661,1.5306669473648071,1.5406670570373535,1.4333330392837524,13035000
1.5773329734802246,1.5379999876022339,1.5993330478668213,1.5119999647140503,11548500
1.5593329668045044,1.5893330574035645,1.600000023841858,1.5520000457763672,6888000
1.5,1.525333046913147,1.5540000200271606,1.4966670274734497,8499000
1.7093329429626465,1.7086670398712158,1.7406669855117798,1.658666968345642,11637000
1.7333329916000366,1.746000051498413,1.7993329763412476,1.7046669721603394,10117500
1.7986669540405273,1.7993329763412476,1.840000033378601,1.7366670370101929,19674000
1.8166669607162476,1.8533329963684082,1.8666670322418213,1.8133330345153809,16851000
1.8573329448699951,1.8279999494552612,1.8666670322418213,1.8173329830169678,11317500
1.8893330097198486,1.9173330068588257,1.9299999475479126,1.8739999532699585,13041000
1.8926670551300049,1.925333023071289,1.9279999732971191,1.8666670322418213,9528000
2.126667022705078,2.2426669597625732,2.299999952316284,2.0380001068115234,58024500
2.2320001125335693,2.3293330669403076,2.3333330154418945,2.2266669273376465,27498000
